localidad,provincia,region,producto,tipohorario,precio,latitud,longitud,anio_indice,mes_indice,anio_vigencia,mes_vigencia
CAMPANA,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1332.0,-34.172607,-58.971928,2025,6,2025,6
CAMPANA,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1332.0,-34.172607,-58.971928,2025,6,2025,6
VILLA CARLOS PAZ,CORDOBA,CENTRO,GNC,Diurno,80.0,-31.403914,-64.472808,2022,5,2022,5
VILLA CARLOS PAZ,CORDOBA,CENTRO,GNC,Nocturno,80.0,-31.403914,-64.472808,2022,5,2022,5
CONCORDIA,ENTRE RIOS,CENTRO,Gas Oil Grado 2,Diurno,1366.0,-31.38851,-58.01696,2025,5,2025,5
CONCORDIA,ENTRE RIOS,CENTRO,Gas Oil Grado 2,Nocturno,1366.0,-31.38851,-58.01696,2025,5,2025,5
CONCORDIA,ENTRE RIOS,CENTRO,Gas Oil Grado 3,Diurno,1565.0,-31.38851,-58.01696,2025,5,2025,5
CONCORDIA,ENTRE RIOS,CENTRO,Gas Oil Grado 3,Nocturno,1565.0,-31.38851,-58.01696,2025,5,2025,5
CONCORDIA,ENTRE RIOS,CENTRO,GNC,Diurno,794.0,-31.38851,-58.01696,2025,2,2025,2
CONCORDIA,ENTRE RIOS,CENTRO,GNC,Nocturno,794.0,-31.38851,-58.01696,2025,2,2025,2
CONCORDIA,ENTRE RIOS,CENTRO,Nafta (premium) de más de 95 Ron,Diurno,1540.0,-31.38851,-58.01696,2025,5,2025,5
CONCORDIA,ENTRE RIOS,CENTRO,Nafta (premium) de más de 95 Ron,Nocturno,1540.0,-31.38851,-58.01696,2025,5,2025,5
CONCORDIA,ENTRE RIOS,CENTRO,Nafta (súper) entre 92 y 95 Ron,Diurno,1323.0,-31.38851,-58.01696,2025,5,2025,5
CONCORDIA,ENTRE RIOS,CENTRO,Nafta (súper) entre 92 y 95 Ron,Nocturno,1323.0,-31.38851,-58.01696,2025,5,2025,5
TEMPERLEY,BUENOS AIRES,PAMPEANA,GNC,Diurno,409.9,-34.752318,-58.368684,2024,10,2024,10
TEMPERLEY,BUENOS AIRES,PAMPEANA,GNC,Nocturno,409.9,-34.752318,-58.368684,2024,10,2024,10
ADOLFO GONZALEZ CHAVEZ,BUENOS AIRES,PAMPEANA,GNC,Diurno,759.0,-38.020616,-60.110066,2025,1,2025,1
ADOLFO GONZALEZ CHAVEZ,BUENOS AIRES,PAMPEANA,GNC,Nocturno,759.0,-38.020616,-60.110066,2025,1,2025,1
CASTELAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1592.0,-34.67344,-58.66408,2025,11,2025,11
CASTELAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1592.0,-34.67344,-58.66408,2025,11,2025,11
CASTELAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1799.0,-34.67344,-58.66408,2025,11,2025,11
CASTELAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1799.0,-34.67344,-58.66408,2025,11,2025,11
CASTELAR,BUENOS AIRES,PAMPEANA,GNC,Diurno,549.0,-34.67344,-58.66408,2025,9,2025,9
CASTELAR,BUENOS AIRES,PAMPEANA,GNC,Nocturno,549.0,-34.67344,-58.66408,2025,9,2025,9
CASTELAR,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1819.0,-34.67344,-58.66408,2025,11,2025,11
CASTELAR,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1819.0,-34.67344,-58.66408,2025,11,2025,11
CASTELAR,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1519.0,-34.67344,-58.66408,2025,11,2025,11
CASTELAR,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1519.0,-34.67344,-58.66408,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1630.0,-34.66447,-58.68704,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1630.0,-34.66447,-58.68704,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1839.0,-34.66447,-58.68704,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1839.0,-34.66447,-58.68704,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,GNC,Diurno,549.9,-34.66447,-58.68704,2025,9,2025,9
ITUZAINGO,BUENOS AIRES,PAMPEANA,GNC,Nocturno,549.9,-34.66447,-58.68704,2025,9,2025,9
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1889.0,-34.66447,-58.68704,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1889.0,-34.66447,-58.68704,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1549.0,-34.66447,-58.68704,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1549.0,-34.66447,-58.68704,2025,11,2025,11
CORDOBA,CORDOBA,CENTRO,GNC,Diurno,629.0,-31.395183,-64.17608,2024,10,2024,10
CORDOBA,CORDOBA,CENTRO,GNC,Nocturno,629.0,-31.395183,-64.17608,2024,10,2024,10
AVELLANEDA,BUENOS AIRES,PAMPEANA,GNC,Diurno,469.9,-34.666603,-58.356765,2024,12,2024,12
AVELLANEDA,BUENOS AIRES,PAMPEANA,GNC,Nocturno,469.9,-34.666603,-58.356765,2024,12,2024,12
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,17.75,-33.32723,-60.22303,2017,4,2017,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,17.75,-33.32723,-60.22303,2017,4,2017,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,20.81,-33.32723,-60.22303,2017,4,2017,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,20.81,-33.32723,-60.22303,2017,4,2017,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,GNC,Diurno,694.9,-33.32723,-60.22303,2025,4,2025,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,GNC,Nocturno,694.9,-33.32723,-60.22303,2025,4,2025,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,22.97,-33.32723,-60.22303,2017,4,2017,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,22.97,-33.32723,-60.22303,2017,4,2017,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,20.75,-33.32723,-60.22303,2017,4,2017,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,20.75,-33.32723,-60.22303,2017,4,2017,4
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1283.0,-33.32725,-60.22373,2025,6,2025,6
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1283.0,-33.32725,-60.22373,2025,6,2025,6
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1420.0,-33.32725,-60.22373,2025,6,2025,6
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1420.0,-33.32725,-60.22373,2025,6,2025,6
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1480.0,-33.32725,-60.22373,2025,6,2025,6
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1480.0,-33.32725,-60.22373,2025,6,2025,6
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1288.0,-33.32725,-60.22373,2025,6,2025,6
SAN NICOLAS,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1288.0,-33.32725,-60.22373,2025,6,2025,6
CARLOS PAZ,CORDOBA,CENTRO,GNC,Diurno,108.9,-31.42448,-64.49503,2023,1,2023,1
CARLOS PAZ,CORDOBA,CENTRO,GNC,Nocturno,108.9,-31.42448,-64.49503,2023,1,2023,1
MALAGUEÑO,CORDOBA,CENTRO,Gas Oil Grado 2,Diurno,1291.0,-31.44116,-64.34604,2025,6,2025,6
MALAGUEÑO,CORDOBA,CENTRO,Gas Oil Grado 2,Nocturno,1291.0,-31.44116,-64.34604,2025,6,2025,6
MALAGUEÑO,CORDOBA,CENTRO,Gas Oil Grado 3,Diurno,1427.0,-31.44116,-64.34604,2025,6,2025,6
MALAGUEÑO,CORDOBA,CENTRO,Gas Oil Grado 3,Nocturno,1427.0,-31.44116,-64.34604,2025,6,2025,6
MALAGUEÑO,CORDOBA,CENTRO,GNC,Diurno,104.5,-31.44116,-64.34604,2023,1,2023,1
MALAGUEÑO,CORDOBA,CENTRO,GNC,Nocturno,104.5,-31.44116,-64.34604,2023,1,2023,1
MALAGUEÑO,CORDOBA,CENTRO,Nafta (premium) de más de 95 Ron,Diurno,1472.0,-31.44116,-64.34604,2025,6,2025,6
MALAGUEÑO,CORDOBA,CENTRO,Nafta (premium) de más de 95 Ron,Nocturno,1472.0,-31.44116,-64.34604,2025,6,2025,6
MALAGUEÑO,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Diurno,1278.0,-31.44116,-64.34604,2025,6,2025,6
MALAGUEÑO,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,Nocturno,1278.0,-31.44116,-64.34604,2025,6,2025,6
QUILMES,BUENOS AIRES,PAMPEANA,GNC,Diurno,519.99,-34.744505,-58.293914,2025,7,2025,7
QUILMES,BUENOS AIRES,PAMPEANA,GNC,Nocturno,519.99,-34.744505,-58.293914,2025,7,2025,7
CAÑUELAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1579.0,-35.061202,-58.735656,2025,10,2025,10
CAÑUELAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1579.0,-35.061202,-58.735656,2025,10,2025,10
CAÑUELAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1779.0,-35.061202,-58.735656,2025,10,2025,10
CAÑUELAS,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1779.0,-35.061202,-58.735656,2025,10,2025,10
CAÑUELAS,BUENOS AIRES,PAMPEANA,GNC,Diurno,729.9,-35.061202,-58.735656,2025,7,2025,7
CAÑUELAS,BUENOS AIRES,PAMPEANA,GNC,Nocturno,729.9,-35.061202,-58.735656,2025,7,2025,7
CAÑUELAS,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1849.0,-35.061202,-58.735656,2025,10,2025,10
CAÑUELAS,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1849.0,-35.061202,-58.735656,2025,10,2025,10
CAÑUELAS,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1539.0,-35.061202,-58.735656,2025,10,2025,10
CAÑUELAS,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1539.0,-35.061202,-58.735656,2025,10,2025,10
RIVADAVIA,SAN JUAN,CUYO,GNC,Diurno,594.0,-31.539063,-68.567467,2024,12,2024,12
RIVADAVIA,SAN JUAN,CUYO,GNC,Nocturno,594.0,-31.539063,-68.567467,2024,12,2024,12
RIVADAVIA,SAN JUAN,CUYO,GNC,Diurno,593.0,-31.517141,-68.567585,2024,12,2024,12
RIVADAVIA,SAN JUAN,CUYO,GNC,Nocturno,593.0,-31.517141,-68.567585,2024,12,2024,12
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1630.0,-34.64623,-58.68874,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1630.0,-34.64623,-58.68874,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1839.0,-34.64623,-58.68874,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1839.0,-34.64623,-58.68874,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,GNC,Diurno,549.9,-34.64623,-58.68874,2025,9,2025,9
ITUZAINGO,BUENOS AIRES,PAMPEANA,GNC,Nocturno,549.9,-34.64623,-58.68874,2025,9,2025,9
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1889.0,-34.64623,-58.68874,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1889.0,-34.64623,-58.68874,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1559.0,-34.64623,-58.68874,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1559.0,-34.64623,-58.68874,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1599.0,-34.654574,-58.67903,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1599.0,-34.654574,-58.67903,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1877.0,-34.654574,-58.67903,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1877.0,-34.654574,-58.67903,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,GNC,Diurno,549.9,-34.654574,-58.67903,2025,9,2025,9
ITUZAINGO,BUENOS AIRES,PAMPEANA,GNC,Nocturno,549.9,-34.654574,-58.67903,2025,9,2025,9
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1942.0,-34.654574,-58.67903,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1942.0,-34.654574,-58.67903,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1655.0,-34.654574,-58.67903,2025,11,2025,11
ITUZAINGO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1655.0,-34.654574,-58.67903,2025,11,2025,11
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,GNC,Diurno,699.0,-37.999588,-57.558296,2024,8,2024,8
MAR DEL PLATA,BUENOS AIRES,PAMPEANA,GNC,Nocturno,699.0,-37.999588,-57.558296,2024,8,2024,8
TAFI VIEJO,TUCUMAN,CUYO,GNC,Diurno,16.99,-26.741412,-65.259063,2018,9,2018,9
TAFI VIEJO,TUCUMAN,CUYO,GNC,Nocturno,16.99,-26.741412,-65.259063,2018,9,2018,9
DEL VISO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,968.0,-34.455634,-58.816384,2024,3,2024,3
DEL VISO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,968.0,-34.455634,-58.816384,2024,3,2024,3
DEL VISO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1121.0,-34.455634,-58.816384,2024,3,2024,3
DEL VISO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1121.0,-34.455634,-58.816384,2024,3,2024,3
DEL VISO,BUENOS AIRES,PAMPEANA,GNC,Diurno,390.0,-34.455634,-58.816384,2024,3,2024,3
DEL VISO,BUENOS AIRES,PAMPEANA,GNC,Nocturno,390.0,-34.455634,-58.816384,2024,3,2024,3
DEL VISO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1130.0,-34.455634,-58.816384,2024,3,2024,3
DEL VISO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1130.0,-34.455634,-58.816384,2024,3,2024,3
DEL VISO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,928.0,-34.455634,-58.816384,2024,3,2024,3
DEL VISO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,928.0,-34.455634,-58.816384,2024,3,2024,3
MORON,BUENOS AIRES,PAMPEANA,GNC,Diurno,469.0,-34.66067,-58.62273,2025,3,2025,3
MORON,BUENOS AIRES,PAMPEANA,GNC,Nocturno,469.0,-34.66067,-58.62273,2025,3,2025,3
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,GNC,Diurno,559.9,-34.611572,-58.520771,2025,11,2025,11
CAPITAL FEDERAL,CAPITAL FEDERAL,No especificado,GNC,Nocturno,519.9,-34.611572,-58.520771,2025,11,2025,11
SAN NICOLAS,BUENOS AIRES,PAMPEANA,GNC,Diurno,725.0,-33.344438,-60.210062,2025,7,2025,7
SAN NICOLAS,BUENOS AIRES,PAMPEANA,GNC,Nocturno,725.0,-33.344438,-60.210062,2025,7,2025,7
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1210.0,-34.466053,-58.645369,2025,6,2025,6
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1210.0,-34.466053,-58.645369,2025,6,2025,6
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1392.0,-34.466053,-58.645369,2025,6,2025,6
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1392.0,-34.466053,-58.645369,2025,6,2025,6
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,GNC,Diurno,549.0,-34.466053,-58.645369,2025,10,2025,10
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,GNC,Nocturno,549.0,-34.466053,-58.645369,2025,10,2025,10
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1451.0,-34.466053,-58.645369,2025,6,2025,6
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1451.0,-34.466053,-58.645369,2025,6,2025,6
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1235.0,-34.466053,-58.645369,2025,6,2025,6
EL TALAR DE PACHECO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1235.0,-34.466053,-58.645369,2025,6,2025,6
ESCOBAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1316.0,-34.35843,-58.79992,2025,7,2025,7
ESCOBAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1316.0,-34.35843,-58.79992,2025,7,2025,7
ESCOBAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1523.0,-34.35843,-58.79992,2025,8,2025,8
ESCOBAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1523.0,-34.35843,-58.79992,2025,8,2025,8
ESCOBAR,BUENOS AIRES,PAMPEANA,GNC,Diurno,639.0,-34.35843,-58.79992,2025,10,2025,10
ESCOBAR,BUENOS AIRES,PAMPEANA,GNC,Nocturno,639.0,-34.35843,-58.79992,2025,10,2025,10
ESCOBAR,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1583.0,-34.35843,-58.79992,2025,8,2025,8
ESCOBAR,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1583.0,-34.35843,-58.79992,2025,8,2025,8
ESCOBAR,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1343.0,-34.35843,-58.79992,2025,7,2025,7
ESCOBAR,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1343.0,-34.35843,-58.79992,2025,7,2025,7
NEUQUEN,NEUQUEN,PATAGONIA,GNC,Diurno,30.9,-38.942692,-68.117206,2021,2,2021,2
NEUQUEN,NEUQUEN,PATAGONIA,GNC,Nocturno,30.9,-38.942692,-68.117206,2021,2,2021,2
MERLO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1566.0,-34.675844,-58.716534,2025,11,2025,11
MERLO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1566.0,-34.675844,-58.716534,2025,11,2025,11
MERLO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1799.0,-34.675844,-58.716534,2025,11,2025,11
MERLO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1799.0,-34.675844,-58.716534,2025,11,2025,11
MERLO,BUENOS AIRES,PAMPEANA,GNC,Diurno,589.9,-34.675844,-58.716534,2025,9,2025,9
MERLO,BUENOS AIRES,PAMPEANA,GNC,Nocturno,589.9,-34.675844,-58.716534,2025,9,2025,9
MERLO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1869.0,-34.675844,-58.716534,2025,11,2025,11
MERLO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1869.0,-34.675844,-58.716534,2025,11,2025,11
MERLO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1549.0,-34.675844,-58.716534,2025,11,2025,11
MERLO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1549.0,-34.675844,-58.716534,2025,11,2025,11
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1544.0,-34.704394,-58.777589,2025,10,2025,10
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1544.0,-34.704394,-58.777589,2025,10,2025,10
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1769.0,-34.704394,-58.777589,2025,10,2025,10
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1769.0,-34.704394,-58.777589,2025,10,2025,10
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,GNC,Diurno,599.9,-34.704394,-58.777589,2025,9,2025,9
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,GNC,Nocturno,599.9,-34.704394,-58.777589,2025,9,2025,9
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1829.0,-34.704394,-58.777589,2025,10,2025,10
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1829.0,-34.704394,-58.777589,2025,10,2025,10
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1519.0,-34.704394,-58.777589,2025,10,2025,10
AGUSTIN FERRARI,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1519.0,-34.704394,-58.777589,2025,10,2025,10
LAS ROSAS,SANTA FE,CENTRO,GNC,Diurno,29.99,-32.473738,-61.588026,2020,1,2020,1
LAS ROSAS,SANTA FE,CENTRO,GNC,Nocturno,29.99,-32.473738,-61.588026,2020,1,2020,1
GERLI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1224.0,-34.684504,-58.385979,2025,6,2025,6
GERLI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1224.0,-34.684504,-58.385979,2025,6,2025,6
GERLI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1404.0,-34.684504,-58.385979,2025,6,2025,6
GERLI,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1404.0,-34.684504,-58.385979,2025,6,2025,6
GERLI,BUENOS AIRES,PAMPEANA,GNC,Diurno,19.99,-34.684504,-58.385979,2019,10,2019,10
GERLI,BUENOS AIRES,PAMPEANA,GNC,Nocturno,19.99,-34.684504,-58.385979,2019,10,2019,10
GERLI,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1459.0,-34.684504,-58.385979,2025,6,2025,6
GERLI,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1459.0,-34.684504,-58.385979,2025,6,2025,6
GERLI,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1248.0,-34.684504,-58.385979,2025,6,2025,6
GERLI,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1248.0,-34.684504,-58.385979,2025,6,2025,6
PINAMAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1069.0,-37.1077,-56.87666,2024,4,2024,4
PINAMAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1069.0,-37.1077,-56.87666,2024,4,2024,4
PINAMAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1257.0,-37.1077,-56.87666,2024,4,2024,4
PINAMAR,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1257.0,-37.1077,-56.87666,2024,4,2024,4
PINAMAR,BUENOS AIRES,PAMPEANA,GNC,Diurno,599.0,-37.1077,-56.87666,2024,4,2024,4
PINAMAR,BUENOS AIRES,PAMPEANA,GNC,Nocturno,599.0,-37.1077,-56.87666,2024,4,2024,4
PINAMAR,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1251.0,-37.1077,-56.87666,2024,4,2024,4
PINAMAR,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Nocturno,1251.0,-37.1077,-56.87666,2024,4,2024,4
PINAMAR,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Diurno,1027.0,-37.1077,-56.87666,2024,4,2024,4
PINAMAR,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,Nocturno,1027.0,-37.1077,-56.87666,2024,4,2024,4
SAN BERNARDO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Diurno,1267.0,-36.68674,-56.68542,2025,6,2025,6
SAN BERNARDO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 2,Nocturno,1267.0,-36.68674,-56.68542,2025,6,2025,6
SAN BERNARDO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Diurno,1420.0,-36.68674,-56.68542,2025,6,2025,6
SAN BERNARDO,BUENOS AIRES,PAMPEANA,Gas Oil Grado 3,Nocturno,1420.0,-36.68674,-56.68542,2025,6,2025,6
SAN BERNARDO,BUENOS AIRES,PAMPEANA,Nafta (premium) de más de 95 Ron,Diurno,1509.0,-36.68674,-56.68542,2025,6,2025,6
